"Location","Year","Series","Series Code","Month","Permits"
"Lake County",2012,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2012,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2012,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2012,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2012,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2013,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2014,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2015,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2016,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2017,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2018,"Units in All Multi-Family Structures",3.0,12.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,1.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,2.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,3.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,4.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,5.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,7.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,8.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,9.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"Lake County",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,1.0,6.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,2.0,6.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,3.0,45.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,4.0,15.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,5.0,4.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,6.0,8.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,7.0,4.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,8.0,4.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,9.0,36.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,10.0,41.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,11.0,5.0
"Lane County",2001,"Units in All Multi-Family Structures",3.0,12.0,4.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,1.0,37.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,2.0,6.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,3.0,4.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,4.0,4.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,5.0,14.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,6.0,12.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,7.0,5.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,8.0,21.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,9.0,14.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,10.0,60.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,11.0,30.0
"Lane County",2002,"Units in All Multi-Family Structures",3.0,12.0,18.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,1.0,6.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,2.0,24.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,3.0,22.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,4.0,28.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,5.0,8.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,6.0,6.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,7.0,8.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,8.0,35.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,9.0,14.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,10.0,22.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,11.0,6.0
"Lane County",2003,"Units in All Multi-Family Structures",3.0,12.0,12.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,1.0,2.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,2.0,12.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,3.0,27.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,4.0,24.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,5.0,56.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,6.0,108.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,7.0,102.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,8.0,15.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,9.0,14.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,10.0,15.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,11.0,18.0
"Lane County",2004,"Units in All Multi-Family Structures",3.0,12.0,7.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,1.0,12.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,2.0,76.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,3.0,263.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,4.0,26.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,5.0,59.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,6.0,9.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,7.0,17.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,8.0,6.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,9.0,65.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,10.0,126.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,11.0,18.0
"Lane County",2005,"Units in All Multi-Family Structures",3.0,12.0,92.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,1.0,69.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,2.0,0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,3.0,18.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,4.0,194.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,5.0,4.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,6.0,12.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,7.0,21.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,8.0,43.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,9.0,30.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,10.0,10.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,11.0,4.0
"Lane County",2006,"Units in All Multi-Family Structures",3.0,12.0,4.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,1.0,117.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,2.0,26.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,3.0,0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,4.0,83.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,5.0,10.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,6.0,17.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,7.0,68.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,8.0,6.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,9.0,32.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,10.0,2.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,11.0,24.0
"Lane County",2007,"Units in All Multi-Family Structures",3.0,12.0,60.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,1.0,2.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,2.0,73.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,3.0,2.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,4.0,0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,5.0,4.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,6.0,2.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,7.0,7.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,8.0,10.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,9.0,41.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,10.0,7.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,11.0,10.0
"Lane County",2008,"Units in All Multi-Family Structures",3.0,12.0,6.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,1.0,6.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,2.0,8.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,3.0,8.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,4.0,11.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,5.0,16.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,6.0,19.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,7.0,12.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,8.0,2.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,9.0,0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,10.0,6.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,11.0,60.0
"Lane County",2009,"Units in All Multi-Family Structures",3.0,12.0,40.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,1.0,2.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,2.0,0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,3.0,10.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,4.0,0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,5.0,0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,6.0,51.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,7.0,8.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,8.0,4.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,9.0,0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,10.0,4.0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,11.0,0
"Lane County",2010,"Units in All Multi-Family Structures",3.0,12.0,7.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,1.0,15.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,2.0,0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,3.0,8.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,4.0,2.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,5.0,2.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,6.0,67.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,7.0,6.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,8.0,15.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,9.0,191.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,10.0,2.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,11.0,5.0
"Lane County",2011,"Units in All Multi-Family Structures",3.0,12.0,19.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,1.0,0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,2.0,29.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,3.0,7.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,4.0,0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,5.0,87.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,6.0,8.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,7.0,16.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,8.0,164.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,9.0,37.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,10.0,6.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,11.0,7.0
"Lane County",2012,"Units in All Multi-Family Structures",3.0,12.0,24.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,1.0,2.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,2.0,45.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,3.0,38.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,4.0,37.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,5.0,46.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,6.0,39.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,7.0,46.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,8.0,45.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,9.0,29.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,10.0,39.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,11.0,40.0
"Lane County",2013,"Units in All Multi-Family Structures",3.0,12.0,55.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,1.0,228.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,2.0,37.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,3.0,9.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,4.0,5.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,5.0,0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,6.0,192.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,7.0,53.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,8.0,2.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,9.0,0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,10.0,282.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,11.0,2.0
"Lane County",2014,"Units in All Multi-Family Structures",3.0,12.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,1.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,2.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,3.0,10.0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,4.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,5.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,6.0,47.0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,7.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,8.0,24.0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,9.0,8.0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,10.0,7.0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,11.0,0
"Lane County",2015,"Units in All Multi-Family Structures",3.0,12.0,0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,1.0,10.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,2.0,5.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,3.0,0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,4.0,54.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,5.0,289.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,6.0,18.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,7.0,30.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,8.0,22.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,9.0,8.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,10.0,0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,11.0,2.0
"Lane County",2016,"Units in All Multi-Family Structures",3.0,12.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,1.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,2.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,3.0,4.0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,4.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,5.0,2.0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,6.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,7.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,8.0,4.0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,9.0,0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,10.0,6.0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,11.0,3.0
"Lane County",2017,"Units in All Multi-Family Structures",3.0,12.0,0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,1.0,6.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,2.0,0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,3.0,10.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,4.0,19.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,5.0,31.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,6.0,118.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,7.0,0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,8.0,2.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,9.0,162.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,10.0,176.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,11.0,2.0
"Lane County",2018,"Units in All Multi-Family Structures",3.0,12.0,22.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,1.0,6.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,2.0,56.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,3.0,64.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,4.0,12.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,5.0,8.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,6.0,0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,7.0,4.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,8.0,9.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,9.0,10.0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,10.0,0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,11.0,0
"Lane County",2019,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,1.0,2.0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,3.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,4.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,5.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,6.0,2.0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,7.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,8.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,9.0,0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,10.0,2.0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,11.0,9.0
"Lincoln County",2001,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,1.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,3.0,2.0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,4.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,5.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,6.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,7.0,17.0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,8.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,9.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,10.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,11.0,0
"Lincoln County",2002,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,1.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,3.0,2.0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,4.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,5.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,6.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,7.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,8.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,9.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,10.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,11.0,0
"Lincoln County",2003,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,1.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,3.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,4.0,2.0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,5.0,2.0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,6.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,7.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,8.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,9.0,21.0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,10.0,29.0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,11.0,0
"Lincoln County",2004,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,1.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,3.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,4.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,5.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,6.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,7.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,8.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,9.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,10.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,11.0,0
"Lincoln County",2005,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,1.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,3.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,4.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,5.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,6.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,7.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,8.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,9.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,10.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,11.0,0
"Lincoln County",2006,"Units in All Multi-Family Structures",3.0,12.0,0
"Lincoln County",2007,"Units in All Multi-Family Structures",3.0,1.0,0
"Lincoln County",2007,"Units in All Multi-Family Structures",3.0,2.0,0
"Lincoln County",2007,"Units in All Multi-Family Structures",3.0,3.0,0
"Lincoln County",2007,"Units in All Multi-Family Structures",3.0,4.0,2.0
"Lincoln County",2007,"Units in All Multi-Family Structures",3.0,5.0,0
